neutral,"According to Seikku , the retail sector in Finland is controlled by 3-4 large actors , while food manufacturers are still relatively small .","Selon Seikku, le secteur du détail en Finlande est contrôlé par 3-4 grands acteurs, tandis que les fabricants de produits alimentaires sont encore relativement faibles."
negative,"According to the company , staff will be laid off temporarily when necessary .","Selon la compagnie, le personnel sera mis à pied temporairement en cas de besoin."
neutral,"According to Tyrv+Æinen 's estimation , Japan is a very essential location in terms of Finnair 's Asian strategy .","Selon Tyrv + Æinen 'estimation s, le Japon est un endroit essentiel en termes de Finnair stratégie asiatique s."
neutral,"According to Vauramo , the plant 's lifting equipment is suitable for Asian and for some Chinese trucks .","Selon Vauramo, l'équipement de levage de l'usine » convient pour l'Asie et pour certains camions chinois."
neutral,"After the signing , the total amount of Aspo 's revolving credit facility agreements is EUR 50 million , which replaces the formerly valid agreements of EUR 80 million .","Après la signature, le montant total des contrats renouvelables de facilités de crédit de ASPO EUR 50 millions, qui remplace les accords déjà valides de 80 millions d'euros."
neutral,"Ahlstrom Corporation STOCK EXCHANGE RELEASE 13.02.2008 Ahlstrom , a global leader in high performance fiber-based materials , today announced the completion of the acquisition of Friend Group Inc. , which consists of West Carrollton Parchment Company and West Carrollton Converting Company .","Ahlstrom Corporation BOURSE DE PRESSE 13.02.2008 Ahlstrom, leader mondial des matériaux à base de fibres de haute performance, a annoncé aujourd'hui l'achèvement de l'acquisition du Groupe Friend Inc., qui se compose de West Carrollton Parchemin Company et West Carrollton Conversion Company."
neutral,"Aho is proud of the company 's new product , Lordi-Cola .","Aho est fière de la société de nouveaux produits, Lordi-Cola."
neutral,Aldata to Share Space Optimization Vision at Apollo User Group and 2009 Category Management Association Conferences ; Company Will Unveil New Solution that Combines Business Intelligence with Space Planning Data at Conferences,Aldata à partager l'espace Vision Optimization Apollo User Group et 2009 Category Management Association conférences; Société dévoileront une nouvelle solution qui combine Business Intelligence avec des données Planification de l'espace aux conférences
neutral,"ALEXANDRIA , Va. , Aug. 27 -- Timo Vataja of Tampere , Finland , Virve Inget of Oulu , Finland , have developed a computer program product with activating the right of use .","ALEXANDRIA, Virginie, le 27 août -. Timo Vataja de Tampere, en Finlande, Virve Inget d'Oulu, en Finlande, ont mis au point un produit de programme informatique avec l'activation du droit d'utilisation."
neutral,"Also , a seven-year historic analysis is provided for these markets .","En outre, une analyse historique de sept ans est prévu pour ces marchés."
neutral,"Also , a six-year historic analysis is provided for these markets .","En outre, une analyse historique de six ans est prévu pour ces marchés."
neutral,"Also , a six-year historic analysis is provided for this market .","En outre, une analyse historique de six ans est prévu pour ce marché."
neutral,"Also , Technopolis plans to build a 100 million euro technology park at the special economic zone Neudorf in St. Petersburg , the St. Petersburg government said in February .","En outre, les plans Technopolis pour construire un parc technologique de 100 millions d'euros dans la zone économique spéciale Neudorf à Saint-Pétersbourg, le gouvernement de Saint-Pétersbourg a déclaré en Février."
neutral,Also Chile is an important market area for forest machine companies .,Aussi le Chili est un marché important pour les entreprises de machines forestières.
neutral,Also the traditional grapevine carries a lot of weight .,Aussi la vigne traditionnelle porte beaucoup de poids.
positive,Altia 's operating profit jumped to EUR 47 million from EUR 6.6 million .,"Le bénéfice d'exploitation de Altia a bondi à 47 millions d'euros de 6,6 millions d'euros."
positive,Altimo and TeliaSonera said yesterday that Usmanov would be welcome to join the new company .,Altimo et TeliaSonera a déclaré hier que Usmanov serait la bienvenue à se joindre à la nouvelle société.
neutral,Amanda said that it had already made a USD5 .0 m investment commitment in Russia Partners II fund in July 2005 .,Amanda a dit qu'il avait déjà fait un fonds engagement d'investissement USD5 .0 m en Russie Partners II en Juillet 2005.
neutral,"An of the invention , released by the Patent Office , said : `` The chambers are pressurized .","Un de l'invention, publié par l'Office des brevets, a déclaré: `` Les chambres sont mises sous pression."
neutral,An audio webcast will be available live and archived on Cerner 's Web site at www.cerner.com .,Une webdiffusion audio sera disponible en direct et archivée sur le site Web de » Cerner à www.cerner.com.
neutral,"Anttila 's online department store - NetAnttila - has an established position as the best-known , most visited and most shopped online store in Finland .","service en ligne de Anttila de magasin - NetAnttila - a une position établie comme le plus connu, le plus visité et le magasin le plus des achats en ligne en Finlande."
neutral,"Apart from Nordea , also Ergo is competing for the position among the top three pension funds providers in Estonia .","En dehors de Nordea, également Ergo est en compétition pour la position parmi les trois premiers fournisseurs de fonds de pension en Estonie."
neutral,"As a result of the merger , the largest professional electronics and telecommunications technology contract manufacturing center in Finland will be formed in Sievi .","A la suite de la fusion, le plus grand centre de fabrication contrat de technologie de l'électronique professionnelle et télécommunications en Finlande sera formé dans Sievi."
negative,As a result of the negotiations the employment of 130 blue - and white-collar employees at the Oulu plant would be terminated .,À la suite des négociations à l'emploi de 130 bleu - et les employés cols blancs à l'usine d'Oulu serait mis fin.
neutral,"As of August 2008 , Glaston 's North Asian sales and service region is upgraded to a new market area , North Asia .","En Août 2008, les ventes nord-asiatique de » Glaston et la région service est mis à niveau vers une nouvelle zone de marché, en Asie du Nord."
neutral,"As the world leaders in developing UV technology for municipal wastewater , drinking water , and industrial water treatment systems , Trojan Technologies was a logical partner in providing W+Ærtsil+Æ with UV technology for ballast water treatment .","Comme les leaders mondiaux dans le développement de la technologie UV pour les eaux usées municipales, l'eau potable et les systèmes industriels de traitement de l'eau, Trojan Technologies est un partenaire logique pour fournir W + Ærtsil + Æ avec la technologie UV pour le traitement des eaux de ballast."
neutral,"Aspo 's strong company brands - ESL Shipping , Leipurin , Telko and Kaukomarkkinat - aim to be the market leaders in their sectors .","marques fortes de la société de l'ASPO - ESL expédition, Leipurin, Telko et Kaukomarkkinat - visent à être les leaders du marché dans leurs secteurs."
neutral,"At this stage , a maximum of 60,000 Tulikivi Series A shares will be acquired , representing about 0.16 per cent of the company -“ s shares outstanding .","A ce stade, un maximum de 60.000 actions Tulikivi série A sera acquise, ce qui représente environ 0,16 pour cent de la société - actions s » en circulation."
positive,Atria Group is a leading Scandinavian meat products group .,La groupe Atria est un important groupe de produits de viande scandinave.
positive,"Atria will launch a campaign in September to promote the CampoMos brand on the Moscow market , he said .","Atria lancera une campagne en Septembre pour promouvoir la marque CampoMos sur le marché de Moscou, at-il dit."
neutral,BasWare Order Matching automatically matches purchase invoices with approved purchase orders .,BasWare ordre de correspondance correspond automatiquement les factures d'achat avec les bons de commande approuvés.
positive,"BG AD , Bulgaria 's leading Internet company .","BG AD, leader Internet de la Bulgarie."
neutral,"Capacity of the facility made by Finland 's Vaahto Group is 86,000 tons of light coated paper .",Capacité de l'installation faite par le Groupe Vaahto de la Finlande est 86.000 tonnes de papier couché léger.
neutral,"CapMan , an asset manager , has EUR 3bn worth of assets under management in the Nordic region .","CapMan, un gestionnaire d'actifs, a une valeur de 3 milliards d'euros d'actifs sous gestion dans la région nordique."
neutral,"CapMan has four investment areas ( CapMan Buyout , CapMan Technology , CapMan Life Science and CapMan Real Estate ) , and each of them has a dedicated team .","CapMan a quatre domaines d'investissement (CapMan Buyout, CapMan technologie, sciences de la vie et CapMan CapMan Immobilier), et chacun d'eux dispose d'une équipe dédiée."
neutral,Castecka said the town hall would hold talks with other investors interested in the zone .,Castecka dit la mairie se entretiendra avec d'autres investisseurs intéressés par la zone.
neutral,Central Europe is an important market area for Honka .,L'Europe centrale est un marché important pour Honka.
neutral,cents Recognize potential partnerships and suppliers .,cents partenariats et fournisseurs Reconnaissez potentiels.
positive,Certain shareholders have irrevocably agreed to vote in favor of the bond issue .,Certains actionnaires ont irrévocablement convenu de voter en faveur de l'émission obligataire.
neutral,"Changes being announced today will be effective after the close of trading on Friday , June 19 , 2009 .",Les changements annoncés aujourd'hui seront en vigueur après la clôture des marchés le vendredi 19 Juin 2009.
neutral,Chief Financial Officer Jim Heindlmeyer said Beyond Oblivion is in advanced talks with the four major recording companies about its service .,Directeur financier Jim Heindlmeyer dit Au-delà de Oblivion est en pourparlers avancés avec les quatre grandes sociétés d'enregistrement sur son service.
neutral,"CHS Expo Freight is a major Finnish fair , exhibition and culture logistics company that provides logistics services to various events by land , air and sea .","CHS Expo Freight est une grande foire finlandaise, la société d'exposition et de la logistique de la culture qui fournit des services logistiques à divers événements par terre, air et mer."
neutral,Competition authorities will have to approve the deal before it can be finalized .,Les autorités de concurrence devront approuver l'accord avant qu'il puisse être finalisé.
neutral,"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .","Nom complet de l'actionnaire: Otto Bernhard Henrik Nyberg Pour plus d'informations, s'il vous plaît contacter avec Maija-Liisa Friman, Président Directeur Général, tél. 358 9 7597 0711."
neutral,Completion of the transaction is subject to a final agreement and a Due Diligence process .,L'achèvement de la transaction est soumise à un accord définitif et un processus de diligence raisonnable.
neutral,Construction is expected to be completed in the summer of 2011 .,La construction devrait être achevée à l'été 2011.
neutral,Consumers are now increasingly interested in what they can do with heir phones .,Les consommateurs sont de plus en plus intéressés par ce qu'ils peuvent faire avec les téléphones héritier.
neutral,"Crucially , the decision to use ETSI ( European Telecommunication Standard Institute ) - backed DVB-H adds to the growing list of operators and equipment manufacturers opting for the standard ( see Global : 20 January 2006 : Competing Technologies Vie for Mobile TV ) .","Fondamentalement, la décision d'utiliser l'ETSI (Institut européen des normes de télécommunications) - DVB-H soutenue ajoute à la liste croissante des opérateurs et des fabricants d'équipements optant pour la norme (voir mondiale 20 Janvier 2006: Technologies Vie Competing pour la télévision mobile)."
neutral,Currently more than 100 of Global Fortune 500 companies are using SSH security solutions .,"Actuellement, plus de 100 de Global Fortune 500 entreprises utilisent des solutions de sécurité SSH."
positive,"Demand seems to have hit bottom now , and some signs of improvement can be seen .","La demande semble avoir fond de coup maintenant, et quelques signes d'amélioration peut être vu."
neutral,"DnB Nord of Norway is the `` most likely Nordic buyer '' for Citadele , while Nordea would be a `` good strategic fit '' , according to the document published by Pietiek .","DnB Nord de la Norvège est la `` plus acheteur nordique probablement « » pour Citadele, tandis que Nordea serait un `` bon ajustement stratégique « », selon le document publié par Pietiek."
neutral,Donations to universities The Annual General Meeting authorized the Board of Directors to donate max .,Dons aux universités L'Assemblée Générale a autorisé le Conseil d'administration à faire un don max.
neutral,"Dopplr members share personal and business travel plans privately with their networks , and highlight interesting places to stay , eat and explore in cities around the world .","les membres de Dopplr partagent des plans personnels et des voyages d'affaires en privé avec leurs réseaux, et mettent en évidence des endroits intéressants où loger, manger et explorer dans les villes à travers le monde."
neutral,Dragonfly Love is another video shot from start to finish using the Nokia N8 .,Dragonfly L'amour est un autre coup de vidéo du début à la fin en utilisant le Nokia N8.
neutral,"During the past 10 years the factory has produced many of Nokia 's most popular models including the Nokia 2760 , the Nokia 6300 as well as Nokia 's latest music device the Nokia 5800 Express Music .","Au cours des 10 dernières années, l'usine a produit un grand nombre de Nokia « la plupart des modèles populaires, y compris le Nokia 2760, le Nokia 6300, ainsi que Nokia » dernier appareil de musique de Nokia 5800 Express Musique."
neutral,EB will hold the exclusive rights to market the new entity 's product .,EB détiendra les droits exclusifs de commercialisation de la nouvelle entité du produit de ».
neutral,"Elcoteq 's Electronics Manufacturing Services ( EMS ) Business Segment serves customers globally in Engineering , Manufacturing and Fulfillment services .","Electronique de Elcoteq Manufacturing Services (EMS) du secteur d'activité sert des clients à l'échelle mondiale dans l'ingénierie, les services de fabrication et d'exécution."
neutral,"Elisa Corporation , headquartered in Helsinki , is a Finnish telecomms company offering private and corporate customers a comprehensive range of telecomms services .","Elisa Corporation, dont le siège social à Helsinki, est une société finlandaise de télécoms offrant aux clients particuliers et aux entreprises une gamme complète de services de Telecomms."
positive,"Employees are also better prepared to answer calls , since they already have detailed information about the caller before they answer the phone . ''","Les employés sont également mieux préparés à répondre aux appels, car ils ont déjà des informations détaillées sur l'appelant avant de répondre au téléphone. « »"
neutral,"Entire paper mills may be set up , especially in the new EU member states .","papeteries entières peuvent être mis en place, en particulier dans les nouveaux Etats membres de l'UE."
neutral,"EQT has completed its exit from Salcomp , a Finnish company that makes mobile phone chargers , by selling its remaining stake to Swedish investment group Nordstjernan for about ( EURO ) 35 million ( $ 47 million ) .","EQT a terminé sa sortie de Salcomp, une société finlandaise qui fait chargeurs de téléphones mobiles, en vendant sa participation restante au groupe d'investissement suédois Nordstjernan environ (EURO) 35 millions (47 millions $)."
neutral,"Even so , Tulikivi emissions are well below some of the strictest state standards including Washington and Colorado .","Cependant, les émissions Tulikivi sont bien au-dessous quelques-unes des normes les plus strictes de l'État, y compris Washington et le Colorado."
neutral,FCC Chairman Kevin Martin said that fair play required extending the same deregulatory rules to the digital subscriber lines that telecom providers use for broadband networks .,Président de la FCC Kevin Martin a déclaré que le jeu de juste nécessaire d'étendre les mêmes règles aux lignes de déréglementation d'abonnés numériques que les fournisseurs de télécommunications utilisent pour les réseaux à large bande.
neutral,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .","FinancialWire (tm), en collaboration avec le Syndicat Investrend de diffusion, fournit également la conférence téléphonique complète, tous les jours et les horaires webcast en tant que service aux actionnaires et aux investisseurs via le FirstAlert (tm) Réseaux oeFirstAlert (tm) Daily."
positive,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) said on Friday ( 27 June ) that it has completed employee negotiations regarding a reorganisation of its operations .,développeur de solutions d'automatisation finlandaise Cencorp Corporation (OMX Helsinki: CNC1V) a annoncé vendredi (27 Juin) qu'il a achevé les négociations des employés au sujet d'une réorganisation de ses activités.
neutral,Finnish consumers prefer to buy the cheapest beer brand .,Les consommateurs finlandais préfèrent acheter la marque de bière moins cher.
positive,"Finnish engineering and technology company Metso Oyj said on May 27 , 2008 it completed the acquisition of paper machinery technology from Japanese engineering company Mitsubishi Heavy Industries ( MHI ) for an undisclosed sum .","société d'ingénierie et de technologie finlandaise Metso Oyj a déclaré le 27 mai 2008, elle a réalisé l'acquisition de la technologie des machines à papier de la société d'ingénierie japonaise Mitsubishi Heavy Industries (MHI) pour un montant non dévoilé."
neutral,"Finnish holding company Panostaja Oyj said on June 12 , 2007 it has signed a letter of intent to acquire local Lahden Lampokasittely Oy and Heatmasters Oy , active in the heat treatment of metals , for a total 3.1 mln euro ( $ 4.1 mln ) .","société finlandaise holding Panostaja Oyj a déclaré le 12 Juin 2007, il a signé une lettre d'intention d'acquérir Lahden locale Lampokasittely Oy et Heatmasters Oy, active dans le traitement thermique des métaux, pour un total de 3,1 millions d'euros (4,1 $ millions)."
neutral,Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) announced today the launch of Tikkurila ProHouse method for protection of wooden surfaces via treatment with Ultra Pro waterborne products .,société peintures et revêtements finlandais Tikkurila Oyj (HEL: TIK1V) a annoncé aujourd'hui le lancement de la méthode Tikkurila ProHouse pour la protection des surfaces en bois par un traitement avec des produits d'origine hydrique Ultra Pro.
neutral,"Following the registration , the number of issued and outstanding shares of Basware is 12,890,829 .","À la suite de l'enregistrement, le nombre d'actions émises et en circulation de Basware est 12890829."
neutral,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,Fortum avait déjà acheté la participation détenue par l'Etat dans TGK-10 de RAO UES dans la réforme.
neutral,"Founded in 1649 , Fiskars has over 360 years of product quality excellence and is Finland 's oldest company .","Fondée en 1649, a plus de 360 ​​Fiskars ans d'excellence en matière de qualité des produits et est la plus ancienne société de la Finlande."
positive,"Furthermore , our fully electrically driven cranes are environmentally friendly .","De plus, nos grues entièrement à moteur électrique sont respectueux de l'environnement."
neutral,GenVec is a biopharmaceutical company developing novel therapeutic drugs and vaccines .,GenVec est une société biopharmaceutique qui développe de nouveaux médicaments thérapeutiques et des vaccins.
neutral,"GeoSentric 's flagship product is the GyPSii platform , which uses pioneering geo-location software technology to connect people to people , and people to places with new and exciting social community and location-specific services .","produit phare de GeoSentric est la plate-forme GyPSii, qui utilise la technologie logicielle de géo-localisation d'avant-garde pour les gens se connectent à des gens, et les gens à des endroits avec de nouveaux et passionnants services communautaires et sociaux spécifiques à l'emplacement."
neutral,"Glaston 's well-known brands are Bavelloni , in pre-processing machines and tools , Tamglass and Uniglass , in safety glass machines and Albat + Wirsam in software solutions .","Glaston « s marques bien connues sont Bavelloni, dans les machines de pré-traitement et outils, Tamglass et Uniglass, dans les machines de verre de sécurité et Albat + Wirsam dans les solutions logicielles."
neutral,"Glaston 's well-known brands are Bavelloni , in pre-processing machines and tools , Tamglass and Uniglass in safety glass machines and Albat + Wirsam in software solutions .","Glaston « s marques bien connues sont Bavelloni, dans les machines de pré-traitement et outils, Tamglass et Uniglass dans les machines de verre de sécurité et Albat + Wirsam dans les solutions logicielles."
neutral,"Goodwill and other intangible assets account for some 2.0 mln euro ( $ 2.6 mln ) of the purchase price , 20 pct of which payable in Aspo shares .","Les écarts d'acquisition et autres actifs incorporels représentent environ 2,0 millions d'euros ($ 2.6 millions) du prix d'achat, 20 pct dont payable en actions ASPO."
positive,Grapevine city officials in September approved $ 35 million in tax rebates and grants for the expansion .,les fonctionnaires municipaux ont approuvé la vigne en Septembre 35 millions $ en remboursements d'impôt et des subventions pour l'expansion.
neutral,Gunneflo will be responsible of Oriola-KD 's Pharmaceutical Trade business in Sweden .,Gunneflo sera responsable des activités du commerce pharmaceutique de Oriola-KD en Suède.
neutral,"Harju Elekter was founded in 1968 , and is the leading producer of electrical equipment and materials in the Baltic States .",Harju Elekter a été fondée en 1968 et est le premier producteur d'équipements électriques et des matériaux dans les pays baltes.
neutral,"Harold W. Young is an independent broker working closely with several retailers including Ahold USA , Market Basket , CVS , BJ 's Wholesale Club , Hannaford and Cumberland Farms .","Harold W. Young est un courtier indépendant qui travaille en étroite collaboration avec plusieurs détaillants dont Ahold USA, Market Basket, CVS, Wholesale Club de BJ, Hannaford et Cumberland Farms."
positive,He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St. Petersburg .,Il mentionne également que cette amélioration au service fait suite à la récente expansion du service Finnlines de Bilbao via Anvers et Helsinki et de Hull via Helsinki à Saint-Pétersbourg.
neutral,HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .,HELSINKI (AFX) - Outokumpu a dit qu'il a accepté de vendre la mine de nickel en Finlande Hitura au groupe canadien Belvedere Resources Ltd pour 10 millions d'euros d'actions Belvedere.
neutral,"HKScan , headquartered in Turku , Finland , is a leading northern European food group with 10,000 employees in nine countries .","HKScan, dont le siège à Turku, en Finlande, est un important groupe alimentaire en Europe du Nord avec 10.000 employés dans neuf pays."
neutral,"HKScan is one of the leading food companies in northern Europe with homemarkets in Finland , Sweden , the Baltic countries and Poland .","HKScan est l'une des principales sociétés alimentaires dans le nord de l'Europe avec homemarkets en Finlande, en Suède, les pays baltes et la Pologne."
neutral,"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .","Honkarakenne exporte principalement des grandes maisons en bois de luxe en Russie pour être utilisé comme des maisons individuelles ou des maisons de vacances; 70% des ventes vont à la région de Moscou, environ 20% dans la région de Saint-Pétersbourg, et le reste à d'autres endroits."
neutral,However short-term rentals are becoming more popular .,Cependant les locations à court terme sont de plus en plus populaires.
neutral,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE 16.12.2008 AT 09:30 Huhtamaki Oyj has resolved to clarify the Group structure by separating the Foodservice and Consumer Goods businesses in its production unit in Hameenlinna , Finland by transferring the businesses into its wholly owned subsidiaries .","HUHTAMAKI OYJ BOURSE DE PRESSE 16.12.2008 À 09h30 Huhtamaki Oyj a décidé de clarifier la structure du groupe en séparant les entreprises de services alimentaires et de biens de consommation dans son unité de production à Hameenlinna, en Finlande en transférant les entreprises dans ses filiales en propriété exclusive."
positive,"Iggesunds Bruk in Sweden is one of the most advanced , fully integrated pulp and paperboard mills in the world .","Iggesunds Bruk en Suède est l'un des plus avancés, les usines de pâte à papier et du carton entièrement intégrées dans le monde."
neutral,"In addition , YIT has reserved EPI Russia the right to expand the logistics center by about 100,000 m2 .","En outre, YIT a réservé EPI la Russie le droit d'étendre le centre logistique d'environ 100 000 m2."
neutral,"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .","En plus des présentations faites par le président-directeur général Kai Telanne et directeur financier Tuomas Itkonen, les participants auront l'occasion de discuter avec d'autres membres de la direction de la société."
neutral,"In Finland , 71 % of paper and paperboard is reclaimed .","En Finlande, 71% de papier et de carton soit récupéré."
neutral,"In Finland , export industry forms a large clientele for the packaging industry .","En Finlande, l'industrie de l'exportation constitue une importante clientèle pour l'industrie de l'emballage."
neutral,"In providing managed services , Nokia takes responsibility for building , operating and transferring as well as optimising the Indosat 3G network .","En fournissant des services gérés, Nokia prend la responsabilité de la construction, l'exploitation et le transfert ainsi que l'optimisation du réseau 3G Indosat."
neutral,"In Switzerland , Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .","En Suisse, Teleste été un fournisseur établi de produits depuis longtemps et ses principaux clients comprennent des opérateurs câble et fibre à domicile (FTTH)."
neutral,"In the end , Sanoma News wants to secure its foundation with the savings .","En fin de compte, Sanoma Nouvelles veut sécuriser sa fondation avec les économies."
positive,"In the Homeware area , Fiskars provides leading branded products for home , kitchen , and interior design .","Dans la zone Homeware, fournit des solutions leader des produits Fiskars de marque pour la maison, la cuisine et la décoration intérieure."
neutral,"In the survey , Goodyear is the third most valued tyre brand , followed by Continental and Bridgestone .","Dans l'enquête, Goodyear est la troisième marque de pneus le plus précieux, suivi par Continental et Bridgestone."
neutral,"In today s business , you have to pre-empt what consumers want , said Mohammed Zainalabedin , General Manager , Zain Bahrain .","Dans les affaires d'aujourd'hui, vous devez anticiper ce que les consommateurs veulent, a déclaré Mohammed Zainalabedin, directeur général, Zain Bahreïn."
neutral,Ingen is an established medical device manufacturer with an emerging new medical product line for the respiratory market worth an estimated $ 4 billion in the U.S. and $ 8 billion globally .,Ingen est un fabricant de dispositif médical mis en place avec une nouvelle gamme de produits médicaux émergents pour la valeur de marché respiratoire environ 4 milliards $ aux États-Unis et 8 milliards $ à l'échelle mondiale.
neutral,Insurance policies should be simple .,Les polices d'assurance doivent être simples.
neutral,It has several innovative small molecule and biological drug candidates at different stages of clinical development .,Il a plusieurs médicaments candidats à petites molécules et biologiques innovantes à différents stades de développement clinique.
neutral,It has sold one half of its business operations and will enter the Helsinki Stock Exchange via the back door through an innovative buyout arrangement with Kasola .,Il a vendu la moitié de ses activités commerciales et entrer dans la Bourse d'Helsinki par la porte arrière grâce à une entente de rachat innovant avec Kasola.
neutral,"It is a member of the OneWorld alliance , which includes American Airlines and British Airways .","Il est membre de l'alliance OneWorld, qui comprend American Airlines et British Airways."
positive,It is a solid credit that has been compared to a DZ Bank or a Rabobank .,Il est un crédit solide qui a été comparé à une banque DZ ou Rabobank.
neutral,It is expected to be completed by the end of 2007 .,Il devrait être achevé d'ici la fin de 2007.
neutral,It is planned to set up the A class business center in the two top storeys of the complex .,Il est prévu de mettre en place le centre d'affaires de classe A dans les deux étages supérieurs du complexe.
neutral,"It is positive that the company it recruited Harri Koponen as CEO , according to Affarsvarlden .","Il est positif que la société a recruté Harri Koponen en tant que PDG, selon Affärsvärlden."
neutral,"It is the first oil company to join RSPO and commits fully to sustainable sourcing of feedstocks for the production of its NExBTL biodiesel , it said .","Il est la première compagnie pétrolière à se joindre RSPO et commits pleinement à l'approvisionnement durable des matières premières pour la production de son biodiesel NExBTL, il a dit."
neutral,It will provide heating in the form of hot water for the sawmill 's needs .,Il fournira le chauffage sous forme d'eau chaude pour les besoins de la scierie.
neutral,Its 168 asset management experts manage assets worth over EUR 35 billion .,Ses 168 experts en gestion d'actifs à gérer une valeur de plus de 35 milliards d'euros d'actifs.
neutral,Its other well-known brands include fitness equipment maker Precor and U.S. - based ball sports equipment maker Wilson .,Ses autres marques bien connues comprennent fabricant d'équipements de fitness Precor et US - fabricant à base de matériel de sport de balle Wilson.
neutral,"Janno Reiljan , a member of the Eesti Energia supervisory board , said the owners of Narva Power Grid had informed Eesti Energia about their wish to sell .","Janno Reiljan, membre du conseil de surveillance Eesti Energia, a déclaré que les propriétaires de Narva Power Grid avaient informé Eesti Energia sur leur désir de vendre."
positive,"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .","Jawad Williams a marqué 23 points dans un début impressionnant pour Jérusalem, avec Jason Rich ajoutant 18 et Yuval Naimi écaillage avec 16 points pour Hapoel, qui visite la semaine prochaine jaune et bleu."
neutral,Jon Risfelt is 49 years old holds a Master of Science in Chemical Engineering from the Swedish Royal Institute of Technology .,Jon Risfelt est de 49 ans est titulaire d'une maîtrise ès sciences en génie chimique de l'Institut royal de technologie suédois.
neutral,Juha Haapakoski will continue as Editor-in-Chief with budget responsibility also with the new publisher .,Juha Haapakoski continuera en tant que rédacteur en chef responsable du budget aussi avec le nouvel éditeur.
neutral,"Jun. 14 , 2009 ( AOL Weblogs delivered by Newstex ) -- Looks like the E71 is about to be upstaged as Nokia 's ( NYSE : NOK ) premier business-class smartphone -- someone in Espoo 's just hit the corporate YouTube account with this promo video for an E72 .",. 14 juin 2009 (AOL Weblogs livré par Newstex) - On dirait que le E71 est sur le point d'être relégué au second plan comme l '(NYSE: NOK) Smartphone affaires classe premier - une personne à Espoo Nokia est juste frappé le compte YouTube de l'entreprise avec cette vidéo de promo pour un E72.
neutral,"Jun. 25 , 2008 ( Boy Genius Report delivered by Newstex ) -- The Nokia ( NYSE : NOK ) N78 , huh ?","25 juin 2008 (Boy Genius Report fourni par Newstex) - Le Nokia (NYSE: NOK). N78, hein?"
neutral,"KONE , headquartered in Espoo , Finland , is one of the world 's leading elevator and escalator companies .","KONE, dont le siège est à Espoo, en Finlande, est un des leaders mondiaux est leader des sociétés d'ascenseurs et d'escaliers."
neutral,"Last July , the group said it intended to relocate warehouse and office space in Loudeac and Saint Marcel to Morvillars , in the east of France , where it already operates a hook manufacturing and distribution unit .","Juillet dernier, le groupe a annoncé son intention d'entrepôt délocaliser et des bureaux à Loudéac et Saint Marcel à Morvillars, dans l'est de la France, où elle exploite déjà une unité de fabrication et de distribution crochet."
neutral,"Lember said the matter was topical also in Estonia , where a bill has been drafted at the Social Affairs Ministry that would scrap old-age pensions on favorable conditions .","Lember dit que la question était d'actualité aussi en Estonie, où un projet de loi a été rédigé au ministère des Affaires sociales qui ferraille les pensions de vieillesse à des conditions favorables."
neutral,"Linde acts responsibly towards its shareholders , business partners , employees , society and the environment - in every one of its business areas , regions and locations across the globe .","Linde agit de façon responsable envers ses actionnaires, partenaires commerciaux, les employés, la société et l'environnement - dans chacun de ses secteurs d'activité, les régions et les endroits à travers le monde."
neutral,"LKAB , headquartered in Lulea , Sweden , is a high-tech mining company producing upgraded iron ore products for the steel industry .","LKAB, dont le siège est à Lulea, en Suède, est une société minière de haute technologie la production de produits de minerai de fer pour l'industrie mis à niveau en acier."
neutral,"LLC , a voice and data management solution provider to wireless companies with operations worldwide , will be transferring its U.S. deployment operations to the Finnish mobile giant , which includes civil works and site acquisition services .","LLC, une voix et fournisseur de solutions de gestion de données sans fil aux entreprises ayant des activités dans le monde entier, transférera ses opérations de déploiement américaines au géant mobile finlandais, qui comprend les travaux publics et les services d'acquisition du site."
